SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,rainfall_mm,date,hour
50078,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 15:00:00,19.5,2022-01-13,15
50079,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 15:00:00,19.5,2022-01-13,15
50080,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 16:00:00,0.5,2022-01-13,16
50081,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 17:00:00,7.0,2022-01-13,17
50082,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 17:00:00,7.0,2022-01-13,17
50083,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 18:00:00,28.0,2022-01-13,18
50084,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 18:00:00,28.0,2022-01-13,18
50085,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 19:00:00,9.0,2022-01-13,19
50086,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 19:00:00,9.0,2022-01-13,19
50087,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 20:00:00,1.5,2022-01-13,20
50088,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 21:00:00,6.5,2022-01-13,21
50089,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 21:00:00,6.5,2022-01-13,21
50090,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 22:00:00,0.5,2022-01-13,22
50091,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-13 22:00:00,0.5,2022-01-13,22
50092,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-14 00:00:00,0.5,2022-01-14,0
50093,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-01-14 00:00:00,0.5,2022-01-14,0
50094,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-03-18 22:00:00,204.0,2022-03-18,22
50095,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-03-21 15:00:00,7.5,2022-03-21,15
50096,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-03-21 15:00:00,7.5,2022-03-21,15
50097,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-03-21 16:00:00,17.0,2022-03-21,16
50098,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-03-21 16:00:00,17.0,2022-03-21,16
50099,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-03-25 06:00:00,160.0,2022-03-25,6
50100,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-04-18 17:00:00,1.5,2022-04-18,17
50101,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-04-18 17:00:00,1.5,2022-04-18,17
50102,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-04-25 15:00:00,1.0,2022-04-25,15
50103,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-04-25 15:00:00,1.0,2022-04-25,15
50104,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-04-25 16:00:00,8.5,2022-04-25,16
50105,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-04-25 16:00:00,8.5,2022-04-25,16
50106,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-04-28 18:00:00,14.5,2022-04-28,18
50107,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-04-28 18:00:00,14.5,2022-04-28,18
50108,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-04-28 19:00:00,0.5,2022-04-28,19
50109,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-02 23:30:00,3.5,2022-05-02,23
50110,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-03 05:00:00,3.5,2022-05-03,5
50111,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-03 16:00:00,11.0,2022-05-03,16
50112,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-03 17:00:00,0.5,2022-05-03,17
50113,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-05 09:30:00,7.5,2022-05-05,9
50114,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-05 10:30:00,13.5,2022-05-05,10
50115,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-05 11:30:00,0.5,2022-05-05,11
50116,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-05 15:00:00,7.5,2022-05-05,15
50117,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-05 16:00:00,13.5,2022-05-05,16
50118,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-05 17:00:00,0.5,2022-05-05,17
50119,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-06 10:30:00,5.0,2022-05-06,10
50120,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-06 15:30:00,0.5,2022-05-06,15
50121,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-06 16:00:00,5.0,2022-05-06,16
50122,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-06 21:00:00,0.5,2022-05-06,21
50123,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-06 21:00:00,0.5,2022-05-06,21
50124,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-08 11:30:00,2.5,2022-05-08,11
50125,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-08 12:30:00,4.5,2022-05-08,12
50126,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-08 13:30:00,0.5,2022-05-08,13
50127,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-08 17:00:00,2.5,2022-05-08,17
50128,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-08 17:00:00,2.5,2022-05-08,17
50129,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-08 18:00:00,4.5,2022-05-08,18
50130,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-08 19:00:00,0.5,2022-05-08,19
50131,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 07:30:00,7.0,2022-05-10,7
50132,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 09:30:00,0.5,2022-05-10,9
50133,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 10:30:00,0.5,2022-05-10,10
50134,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 11:30:00,0.5,2022-05-10,11
50135,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 13:00:00,7.0,2022-05-10,13
50136,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 13:30:00,0.5,2022-05-10,13
50137,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 15:00:00,0.5,2022-05-10,15
50138,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 15:00:00,0.5,2022-05-10,15
50139,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 16:00:00,0.5,2022-05-10,16
50140,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 16:30:00,1.0,2022-05-10,16
50141,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 17:00:00,0.5,2022-05-10,17
50142,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 19:00:00,0.5,2022-05-10,19
50143,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 19:00:00,0.5,2022-05-10,19
50144,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 19:30:00,0.5,2022-05-10,19
50145,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 22:00:00,1.0,2022-05-10,22
50146,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 22:30:00,1.0,2022-05-10,22
50147,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-10 23:30:00,1.5,2022-05-10,23
50148,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 01:00:00,0.5,2022-05-11,1
50149,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 01:30:00,21.0,2022-05-11,1
50150,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 02:30:00,6.5,2022-05-11,2
50151,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 03:30:00,5.5,2022-05-11,3
50152,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 04:00:00,1.0,2022-05-11,4
50153,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 04:00:00,1.0,2022-05-11,4
50154,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 04:30:00,6.0,2022-05-11,4
50155,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 05:00:00,1.5,2022-05-11,5
50156,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 05:00:00,1.5,2022-05-11,5
50157,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 06:00:00,16.0,2022-05-11,6
50158,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 07:00:00,21.0,2022-05-11,7
50159,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 07:00:00,21.0,2022-05-11,7
50160,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 07:30:00,0.5,2022-05-11,7
50161,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 08:00:00,6.5,2022-05-11,8
50162,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 08:00:00,6.5,2022-05-11,8
50163,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 08:30:00,8.0,2022-05-11,8
50164,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 09:00:00,5.5,2022-05-11,9
50165,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 09:30:00,5.0,2022-05-11,9
50166,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 10:00:00,6.0,2022-05-11,10
50167,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 10:00:00,6.0,2022-05-11,10
50168,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 12:30:00,0.5,2022-05-11,12
50169,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 13:00:00,0.5,2022-05-11,13
50170,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 13:00:00,0.5,2022-05-11,13
50171,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 13:30:00,7.0,2022-05-11,13
50172,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 14:00:00,8.0,2022-05-11,14
50173,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 15:00:00,5.0,2022-05-11,15
50174,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 15:00:00,5.0,2022-05-11,15
50175,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 18:00:00,0.5,2022-05-11,18
50176,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 18:00:00,0.5,2022-05-11,18
50177,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 18:30:00,1.0,2022-05-11,18
50178,Tandava Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,520,VISAKHAPATNAM,NATAVARAM,-,-,Tandava,East flowing rivers between Mahanadi and Pennar,-,-,-,Tandava,17.61611111,83.46444444,2022-05-11 19:00:00,7.0,2022-05-11,19
